C20orf85,0.0000,0.0000,0.0000,0.1140,0.0000
BCAS4,2.9709,3.0757,3.0164,2.4502,2.6782
KCNK15,0.0533,0.1538,0.0676,0.1084,0.0000
TP53TG5,1.8754,1.1195,2.0499,2.2548,1.6555
PCK1,0.1426,0.0769,0.0815,0.0184,0.1041
ZBP1,0.0000,0.0000,0.0157,0.0175,0.0000
NEURL2,0.4783,0.6258,0.4040,0.5787,1.6226
MAGEA10,0.0000,0.0000,0.0000,0.0000,0.0000
MTRR,2.3835,2.3421,2.2893,2.3335,2.1630
FASTKD3,1.7925,1.9994,1.6453,1.6323,1.5394
PEPD,4.2504,4.1717,4.2163,4.3197,4.8775
CHST8,1.3117,1.6255,1.7825,1.3819,2.9823
IQSEC2,4.5005,4.3539,4.7569,4.4947,3.8932
VAMP7,0.0000,0.0000,0.0000,0.0000,0.0000
IL9R,0.0000,0.0000,0.0000,0.0000,0.0000
XG,0.0000,0.0000,0.1108,0.0274,0.0000
STAMBP,2.4940,2.5961,2.4110,2.6908,2.4219
NAGK,2.0133,1.9460,2.1838,1.8852,2.2628
MCEE,1.6516,1.4958,1.5777,1.3455,1.8546
PAIP2B,4.1783,3.7315,3.8868,4.5697,4.3772
SNRNP27,3.6213,3.7740,3.3884,3.7062,2.9512
MPHOSPH10,2.8476,2.6103,2.4605,2.6576,2.4722
IL17C,0.0000,0.0000,0.0000,0.0000,0.1130
ATP8A1,5.0712,4.9191,4.9239,5.4266,3.6307
USP22,6.0821,6.0673,6.2813,6.4396,6.7285
POF1B,0.0317,0.0000,0.0000,0.0235,0.0000
HIF3A,0.3412,0.4123,0.5580,1.0384,0.3127
ZNF576,2.3308,2.5600,2.3841,2.0070,3.0925
IRGC,0.0000,0.0000,0.0000,0.0000,0.0369
ZNF45,1.8170,1.7840,1.8268,1.9831,2.3658
LYPD3,0.3344,0.1512,0.1892,0.2549,0.0841
PSG8,0.0000,0.0000,0.0000,0.0000,0.0000
CEACAM8,0.0000,0.0000,0.0000,0.0000,0.0000
NDP,3.5787,3.8479,3.4354,4.0429,4.8975
USP9X,4.2568,3.9669,4.0707,4.2811,3.8099
CRISP2,0.0815,0.0000,0.0551,0.0615,0.0000
F13A1,1.6704,1.8197,1.8575,1.9965,2.3217
GRM4,0.9728,1.0940,1.2741,1.4938,6.8766
TRERF1,1.7305,1.8979,1.7400,1.8819,1.5315
PACSIN1,6.5667,6.5390,6.9005,6.6615,6.0782
BTN2A2,0.4866,0.3740,0.4496,0.7946,2.4480
SIRT5,2.7117,2.9940,2.6071,2.6944,2.5825
HIST1H4B,0.0000,0.0000,0.0000,0.0000,0.6648
MRS2,2.8018,2.9607,2.7053,2.5166,3.0863
WRNIP1,3.8649,3.8021,3.8949,3.8759,4.3091
BTN1A1,0.0440,0.1350,0.0296,0.0322,0.0227
SNRPC,4.0777,4.1691,4.0453,3.9812,3.8234
SLC17A3,0.0000,0.0000,0.0000,0.0000,0.0340
SLC17A1,0.0000,0.0000,0.0000,0.0000,0.0000
SERPINB6,2.5315,2.6167,2.5352,2.9029,2.9683
XPO5,2.1943,2.0468,2.1702,2.4209,2.3023
ABCC10,1.0741,1.1592,1.4217,1.2854,2.0686
HIST1H1D,0.0000,0.0000,0.0000,0.0000,0.0000
HIST1H4G,0.0000,0.0000,0.0000,0.0000,0.0000
PEX6,2.9411,2.8109,3.1242,3.1131,4.0106
NQO2,2.9370,3.1296,3.1696,2.5447,3.2716
PRICKLE4,3.3587,3.5522,3.4270,3.1609,3.2233
C6orf130,2.0031,2.0715,2.0017,1.9965,1.8422
UNC5CL,0.2437,0.0450,0.1324,0.0745,0.1194
AARS2,2.2393,2.1210,2.3778,2.3016,2.6210
HIST1H1A,0.0000,0.0000,0.0000,0.0000,0.0000
ZNF391,1.8468,1.9364,1.9493,1.6789,1.3157
RPS10,2.1758,2.7915,2.7390,2.5151,3.3871
MOCS1,2.9651,2.6966,2.7804,3.6362,2.3967
HIST1H2BJ,0.9020,0.1783,0.5845,0.3518,0.2778
MED20,1.9710,2.0410,1.9935,1.9196,2.3575
OR4D1,0.1212,0.0000,0.0000,0.0000,0.0000
TBCC,3.3647,3.6677,3.4341,3.2890,2.9205
SPDEF,0.5506,0.5240,0.4908,0.2300,0.3175
TCP11,0.0755,0.1181,0.0510,0.0282,0.0000
MAD2L1BP,3.1454,3.3283,3.1588,2.7811,2.9338
HIST1H3B,0.0000,0.0000,0.0000,0.0000,0.0000
APOBEC2,0.0000,0.0000,0.0497,0.0000,0.0447
KLHDC3,6.8734,7.0978,6.9912,6.1792,6.3464
GNMT,0.3929,0.5438,0.5310,0.2626,0.6169
DNAH8,0.0745,0.0353,0.0333,0.0063,0.0040
TREM1,0.0000,0.0000,0.0000,0.0000,0.1286
MEA1,5.8186,5.9268,5.9101,5.5172,5.4045
KLHL31,0.0224,0.0923,0.0736,0.0491,0.0426
COL21A1,0.2180,0.1453,0.4271,0.4943,0.0341
CDKN1A,1.8512,2.1015,2.2679,1.7196,1.8765
SOX4,2.3675,2.2817,2.3660,2.3132,3.1819
GLO1,5.8389,6.3131,5.9087,5.6915,5.2651
CPNE5,4.5535,4.5868,4.9107,4.8018,0.7077
KCNK17,0.0000,0.0615,0.2111,0.0000,0.2595
RREB1,0.1067,0.1780,0.1619,0.2732,0.2151
SSR1,3.4176,3.2671,3.1681,3.6978,3.4296
RIOK1,2.5617,2.7559,2.5282,2.6782,2.4331
NRN1,7.7308,7.8752,7.5995,6.7255,7.1122
SLC35B3,2.2754,2.2810,2.3647,2.1737,2.1021
RPP40,2.0556,2.4554,2.2194,1.8960,0.7824
ATXN1,3.6438,3.5083,3.5294,2.9986,2.7551
NUP153,3.2628,3.1607,3.0940,3.1520,3.5061
DEK,3.8019,3.7481,3.3822,3.4978,4.4820
EEF1E1,3.4477,3.4664,3.3400,3.1020,2.7363
CRISP1,0.0000,0.0000,0.0000,0.0000,0.0000
RUNX2,0.3197,0.3064,0.1784,0.2406,0.0665
OPN5,0.0570,0.0051,0.0170,0.0187,0.0360
GCM2,0.0000,0.0000,0.0000,0.0386,0.0252
LRRFIP1,2.0752,1.9000,1.9485,1.6107,1.5361
RAB17,0.4703,0.3962,0.3225,0.0585,0.0000
CXCL6,0.0580,0.1184,0.1144,0.0850,0.0828
EREG,0.0225,0.0471,0.1163,0.0654,0.0000
SPRYD5,0.0000,0.0000,0.0000,0.0000,0.0000
C11orf9,3.7159,3.1242,3.4215,4.6741,3.0281
SCGB1D2,0.0000,0.0000,0.0000,0.0000,0.0000
SCGB2A1,0.0000,0.0000,0.0000,0.0000,0.0000
AHNAK,2.1972,1.9297,2.3594,3.6770,2.8784
TMEM111,3.9477,4.1242,4.0220,3.9829,3.6420
C3orf32,0.0601,0.0428,0.0405,0.0949,0.0291
WNT1,0.4299,0.2176,0.5113,0.2701,0.0000
SH3TC1,0.1215,0.1162,0.1532,0.1762,0.2262
CNOT1,3.7124,3.6678,3.6883,3.7966,4.0237
LRRC29,0.7760,0.9417,0.8282,0.6434,0.5459
BBS2,4.1369,4.3298,4.2227,4.6489,3.5637
MT1G,3.0049,3.5751,3.5864,3.7023,1.2447
MT2A,3.8954,3.9008,4.1885,5.3547,3.6821
C16orf70,3.7500,3.9077,3.9825,3.9005,3.4268
GOT2,5.6746,5.6281,5.5219,5.3063,5.6555
DOK4,3.0870,3.1658,3.5071,2.8871,3.9154
PIWIL1,0.0000,0.0256,0.0000,0.0000,0.0000
GPR18,0.1296,0.0000,0.0659,0.0000,0.0321
CLYBL,1.0053,1.2536,1.2342,1.1234,1.1513
TMTC4,2.8856,2.7891,2.6512,3.0575,2.9366
RAP2A,5.9861,6.0387,5.8595,5.6211,4.3527
SLC10A2,0.0000,0.0000,0.0000,0.0000,0.0000
ABCC4,0.4126,0.3945,0.5376,0.5940,0.4588
EFNB2,3.8307,3.9317,4.1813,3.5927,3.0900
SOX21,1.9384,1.9553,1.9111,2.8158,1.2986
TM9SF2,5.5442,5.5975,5.3886,5.6335,5.3438
C17orf53,0.1297,0.2716,0.1720,0.2686,0.3274
KIF25,0.2138,0.0479,0.2215,0.4053,0.2237
IRF1,0.4019,0.5346,0.3945,0.3645,0.8957
UPF3B,2.4241,2.4119,2.4497,2.6079,3.3227
RNF113A,3.1318,2.9657,3.0616,2.9113,3.6097
SEPT6,2.9608,2.9942,2.7404,1.9420,3.9359
FAM70A,1.3624,1.4130,1.4015,3.7592,2.2573
NDUFA1,6.8632,7.0468,6.9321,6.5304,7.0920
AMELX,0.0000,0.1540,0.0000,0.1080,0.0710
ATP5S,2.4549,2.7558,2.4026,2.3942,1.7646
BMP4,0.4194,0.4776,0.1837,0.4054,1.6197
PTGER2,0.0000,0.0543,0.0000,0.2152,0.0490
GRK4,1.5439,1.4950,1.5894,1.5642,2.4719
SOX9,2.2856,2.1976,2.6781,4.1060,2.1015
TEKT3,0.0000,0.0515,0.0977,0.1415,0.1074
MYH2,0.0000,0.0000,0.0122,0.0137,0.0000
HS3ST3B1,0.3982,0.4732,0.4421,0.1252,0.3474
SLC25A35,1.8249,1.9493,2.0346,2.0302,2.2990
MRPS7,4.9763,5.0377,4.9502,4.7150,5.0194
GGA3,3.7670,3.8119,3.9401,3.9679,3.8464
ARMC7,2.3762,2.2352,2.5497,2.3925,3.4722
NUP85,2.2749,2.2499,2.4635,1.9392,4.0975
SLC25A19,1.8049,1.8717,1.9705,1.8506,2.1525
MIF4GD,2.7830,2.8182,2.4941,3.0343,2.8859
NT5C,2.2675,2.0885,2.0124,2.5763,4.0725
MSTO1,0.9751,0.8494,0.9196,0.8521,1.1771
C1orf61,3.8023,4.1003,4.2090,4.4757,3.9691
TTF1,2.5862,2.6660,2.6738,2.6892,2.6755
GTF3C4,2.7129,2.7511,2.6671,2.7330,3.1246
DDX31,0.7750,0.7727,0.6938,1.0322,1.7405
BARHL1,0.0000,0.0000,0.0000,0.0403,3.2775
KIR2DL1,0.0000,0.0000,0.0000,0.0000,0.0000
SRMS,0.0508,0.0871,0.0559,0.1771,0.2641
OPRL1,2.5410,2.0128,2.3134,2.8568,1.5444
SLC2A4RG,1.2210,1.3175,1.2036,1.6186,2.2585
NPBWR2,0.4538,0.1893,0.2362,0.0000,0.0000
C20orf195,0.0000,0.0000,0.0000,0.0000,0.0000
BHLHE23,0.0000,0.0000,0.0000,0.0878,0.0000
PPDPF,4.9172,4.9462,5.0778,5.6142,6.2729
IL1B,0.7296,0.3119,0.4496,0.2013,0.3206
PLGLB2,0.0000,0.1123,0.0722,0.0403,0.0000
CHCHD5,1.0194,1.1060,1.2336,1.0245,1.2006
PAX8,0.0696,0.1615,0.1989,0.2557,0.0084
INSIG2,3.9024,3.8465,3.7004,3.5040,3.3100
POLR1B,1.8860,1.8531,1.8249,1.9007,1.6537
CCDC93,1.9707,2.0484,2.0717,2.2085,2.3175
PSD4,0.3993,0.4537,0.6713,1.2866,0.1963
SLC25A23,6.3445,6.4015,6.6527,6.5107,5.2731
PSPN,0.4478,0.3345,0.4598,0.2120,1.0595
GTF2F1,4.6591,4.4150,4.6045,4.6175,5.2776
ALKBH7,2.2289,2.5485,2.6477,2.7318,4.6118
CLPP,3.6150,3.9191,4.0401,3.9461,4.8797
TNFSF9,0.8542,1.4662,1.5229,1.7083,1.2906
GRIA3,5.0405,4.8380,4.7992,5.0285,2.8781
THOC2,1.9849,2.1000,1.9604,2.2048,2.2388
MED1,2.3256,2.2972,2.2048,2.4541,2.7539
RPL23,4.5383,4.5160,4.4865,4.5433,4.6194
STRADA,3.3893,3.5066,3.4829,3.4806,3.6105
ATG4C,3.2733,3.2507,3.0692,3.6036,2.7431
CD70,0.1930,0.1051,0.1939,0.0000,0.3495
C3,2.9283,2.9431,3.2381,2.9069,3.8178
SH2D3A,0.0527,0.0000,0.0000,0.0000,0.0000
TRIP10,1.0801,0.6165,0.8064,1.1879,0.9639
GPR108,2.6918,2.8802,2.6359,2.8211,3.3407
TNFSF14,0.0434,0.0000,0.0000,0.0646,0.0629
FOSB,1.3733,1.4371,1.3140,1.6094,4.7843
OPA3,1.6214,1.6408,1.6220,1.5044,1.5917
SNRPD2,5.7136,5.9703,5.8051,5.6133,5.8018
RTN2,4.3960,4.4567,4.5691,3.9865,3.8183
EML2,3.9779,3.7423,3.8303,4.2504,4.1583
VASP,1.4554,1.4458,1.2151,1.4083,2.1577
SYMPK,3.6188,3.4581,3.6359,3.8618,4.1303
SDCBP2,2.3214,2.6022,2.3989,2.2402,1.6915
PANK2,3.0573,3.0429,3.0833,3.2831,2.8117
TGM3,0.1793,0.4325,0.4819,3.2325,0.0888
GNRH2,0.2250,0.0826,0.3762,0.1114,0.3650
DEFB126,0.0000,0.0000,0.0000,0.0000,0.0000
FOXA2,0.0000,0.0000,0.0000,0.0000,0.0000
CD93,0.7391,0.7102,0.8818,0.6357,1.5068
GZF1,2.7492,2.8251,2.7212,2.7175,2.8975
PAX1,0.0248,0.0000,0.0256,0.0000,0.0000
NAPB,7.6981,7.7163,7.5507,7.4037,7.2356
CST8,0.0000,0.0000,0.0000,0.0000,0.0000
NKX2-4,0.0000,0.0000,0.0000,0.0000,0.0000
CENPB,4.2490,3.7851,4.1832,4.6318,4.8511
PSMF1,4.1095,4.0497,4.1191,4.1082,4.3902
NKX2-2,1.5413,1.0291,1.6540,2.3374,1.7401
DTD1,3.5965,3.6887,3.6465,3.5198,3.4576
CSTL1,0.0000,0.0000,0.0000,0.0000,0.0000
RBCK1,2.3026,2.1367,2.5476,2.7763,4.0453
TMX4,5.3216,5.2943,4.9041,4.9504,5.0097
CST11,0.0000,0.0000,0.0000,0.0000,0.0000
STK35,2.5472,2.5042,2.6652,2.9166,2.6523
SNRPB,3.9297,4.1624,3.9535,3.6581,5.1699
NRSN2,6.2778,6.3120,6.3846,5.8889,5.5493
C20orf29,2.2649,2.2366,2.2561,2.3284,2.3881
RRBP1,2.3265,1.7744,2.1634,2.9909,2.8860
BMP2,1.4341,1.0025,0.9872,1.1982,0.8221
ZNF133,1.3694,1.6043,1.4978,1.3936,2.4888
FLRT3,2.9551,3.0068,2.8067,2.6424,2.6463
OVOL2,1.0767,0.7047,1.0202,0.6911,0.4053
PCSK2,4.4373,4.2878,4.2156,4.5221,2.7399
GFRA4,0.1610,0.0000,0.0559,0.1773,0.0000
MKKS,5.0475,5.3779,5.0410,4.6898,4.8130
BFSP1,1.0787,1.2312,1.4762,0.9763,0.5722
DSTN,7.4308,7.6698,7.3488,7.1361,7.3885
C20orf103,4.5235,4.9538,4.9547,6.3730,2.8559
SNRPB2,3.9710,4.1708,3.9077,3.9255,3.4793
C20orf72,1.4665,1.4101,1.4669,1.8789,1.6258
LRRN4,0.1450,0.0981,0.1604,0.1721,0.1108
TBC1D20,3.3833,3.4349,3.5383,3.6236,3.9520
ITPA,3.5828,3.5611,3.5061,3.4954,3.1190
TCF15,0.0809,0.1659,0.3008,0.1180,0.3833
OTOR,0.0000,0.0000,0.0000,0.0000,0.0000
MCM8,0.8237,0.6766,0.5437,0.7133,1.2033
BANF2,0.0000,0.0000,0.0000,0.0000,0.2476
C20orf46,1.5625,1.6911,1.9920,1.6632,1.2102
FAM110A,0.8786,0.7236,0.6810,1.0311,0.4205
C20orf187,0.0000,0.0000,0.0000,0.0000,0.0000
SIRPD,0.0000,0.0000,0.0000,0.0000,0.0000
MRPS26,4.9818,4.9688,4.7376,4.5545,5.1695
DEFB129,0.0000,0.0000,0.0000,0.0000,0.0000
S1PR4,0.0790,0.1652,0.1860,0.3209,0.1124
NCLN,2.5393,2.3205,2.7171,2.9264,3.4806
CITED1,1.8637,1.9223,1.9199,1.4240,1.7877
HNRNPR,3.6858,3.4839,3.4165,3.7234,4.1526
ZNF436,3.5597,3.6960,3.8890,3.6640,3.1041
MAX,3.4583,3.4480,3.3888,3.2421,4.2344
FNTB,2.9471,2.8472,2.8139,3.2200,3.2108
ARMCX5,2.8313,2.8514,2.7131,2.4953,2.5595
GDF5,0.0481,0.0998,0.0324,0.1045,0.0959
MMP24,3.1961,3.1708,3.3392,3.2512,5.9336
NECAB3,3.6891,3.9128,3.9175,3.4210,2.3343
ID1,2.9707,3.2863,3.2403,3.0359,3.8776
RALY,3.9480,3.9401,4.0647,4.0357,4.7736
DYNLRB1,5.5770,5.6304,5.4752,5.2378,5.3937
C20orf173,0.0000,0.0000,0.0625,0.0000,0.1218
EIF2S2,3.4254,3.6044,3.3956,3.4628,3.2575
ERGIC3,3.6052,3.8727,3.8389,3.7995,4.2625
ROMO1,4.4322,4.4723,4.6408,4.5514,5.1757
FAM83C,0.0000,0.0000,0.0000,0.0000,0.0000
CEP250,1.9214,1.4844,1.9961,2.4385,2.3663
PLAGL2,1.0162,1.0335,1.2404,1.2806,1.3142
GRPR,0.1274,0.3160,0.4895,0.5312,0.2642
KDM5C,3.2703,3.1553,3.3671,3.3161,4.0355
AMOT,2.4138,2.4161,2.5935,3.7961,1.8239
TMEM115,2.9242,2.7963,2.9994,3.1541,3.4475
PSMB2,4.9837,5.1634,5.0600,5.0665,4.5037
EIF2C3,1.0671,0.9769,0.9692,1.3486,1.1904
UROD,4.2890,4.4704,4.4231,4.2912,4.4094
ST3GAL3,3.0302,3.0942,3.0402,2.6586,3.0643
TMEM53,3.3848,3.1953,3.3731,3.2563,2.8833
HECTD3,2.9806,2.6599,3.0034,2.9894,3.2705
XRCC3,0.3359,0.3747,0.5121,0.5053,0.9448
TUBGCP3,2.3266,2.3834,2.3541,2.2950,2.4226
MCF2L,2.5083,2.3688,2.5311,2.2771,4.2904
F10,0.4634,0.6018,0.3836,0.4729,0.5543
PCID2,2.0741,2.6212,2.2245,2.0751,2.8901
PROZ,0.0000,0.0475,0.0500,0.0000,0.1062
SLURP1,0.0000,0.0000,0.0000,0.0000,0.0000
LRFN3,2.6011,2.3913,2.9727,2.9367,2.4955
CAPNS1,7.3356,7.3866,7.4740,7.3168,7.0757
PDCD2L,2.6516,2.8821,2.7817,2.3067,2.9350
FFAR3,0.0000,0.0000,0.0000,0.0000,0.0000
RBM42,3.1521,3.2299,3.4776,3.9051,4.4729
KIRREL2,0.6240,0.7164,0.9062,1.1097,0.0798
UBA2,4.6448,4.9228,4.5747,4.4494,5.0580
FFAR2,0.0000,0.0652,0.0000,0.0000,0.0300
HCST,1.8302,1.9125,1.8669,1.4839,1.8933
FFAR1,0.1338,0.0000,0.0910,0.0000,0.0000
COX6B1,7.1995,7.3383,7.2308,6.9233,7.0072
KRT36,0.0000,0.0000,0.0000,0.0000,0.0000
THRA,5.3852,5.3478,5.6737,5.8340,5.8199
CCR7,0.0000,0.0616,0.0776,0.0854,0.0283
NR1D1,4.0520,3.8183,4.0893,4.3889,5.2883
FRMD8,1.3671,1.5322,1.5201,1.4811,1.9174
PRDX5,7.0328,7.1706,7.1644,6.9246,8.1561
BCL2L12,0.7775,0.1401,0.5286,0.7787,0.6063
IRF3,2.4925,2.3979,2.6586,2.6990,3.6913
PRMT1,3.5024,3.6746,3.5308,3.7412,4.5086
RRAS,1.9622,2.1472,2.3509,2.4121,2.2708
PRRG2,0.2855,0.1583,0.3184,0.1133,0.6560
SCAF1,4.1174,3.6635,4.1648,4.2246,4.6323
PRR12,2.6066,2.1613,2.5745,2.8680,3.6366
TSKS,0.0000,0.0000,0.0000,0.0970,0.2433
FLRT1,3.0334,2.5244,2.8187,2.7730,1.9060
ASL,1.4994,1.3986,1.7569,1.1869,2.1317
SBDS,5.8777,5.9458,5.6735,5.9560,5.3892
PTPN20C,0.1469,0.0000,0.0060,0.0000,0.0880
CSN1S1,0.4211,0.2452,0.3017,0.0000,0.0000
STATH,0.0000,0.0000,0.0000,0.0000,0.0000
HTN1,0.0000,0.0000,0.0000,0.0000,0.0000
STAT5A,0.4810,0.2969,0.5085,0.7243,0.9638
WNK4,0.2181,0.0762,0.0541,0.2667,0.1404
BECN1,4.8581,4.7769,4.7724,4.5604,4.1708
PRKCG,5.2832,5.1661,5.8246,6.4454,5.3812
TRAP1,5.0351,5.1968,5.1917,5.0909,5.1173
GLIS2,0.9791,0.6511,0.9156,1.2025,2.5414
PPY2,,,,,
DNAJC8,4.6311,4.8093,4.6321,4.5349,4.7121
AHDC1,2.3111,2.2497,2.5546,2.8615,3.6532
IFI6,5.8055,5.6907,5.7890,6.1868,5.7208
DACH2,1.8546,2.2903,2.1138,2.2548,0.0429
ZNF384,2.4065,2.6126,2.6414,2.6648,3.2471
EMG1,2.4061,2.8985,2.4188,2.4722,2.6327
SSX1,0.0000,0.0000,0.0000,0.0000,0.0000
UXT,3.7877,3.9503,3.8706,3.6700,4.1472
CFP,0.1847,0.2199,0.1947,0.1621,0.4571
ELK1,3.5719,3.6895,3.9001,4.1708,4.1460
TIMM17B,2.4021,2.5553,2.6227,2.5872,3.1799
C14orf135,2.1356,2.3857,2.1606,2.4521,2.3686
KTN1,3.2388,3.0057,2.9444,3.5301,3.3494
SIX1,0.0236,0.0495,0.0316,0.0348,0.1100
RHOJ,1.3681,1.3480,1.5058,1.4938,1.4966
DLGAP5,0.0000,0.0000,0.0230,0.0000,0.0168
C14orf149,1.0799,0.8191,1.0160,0.9990,1.2998
HSPA2,5.5235,4.9730,4.9676,6.3723,4.7530
ZBTB1,2.1578,2.1389,1.8840,2.1727,2.0451
TRMT5,2.3016,2.3243,2.1993,2.1602,1.9899
SGPP1,3.6908,3.7862,3.4897,3.8002,3.4375
PLEKHG3,2.3087,1.9807,2.2200,3.1368,2.6936
PZP,0.0602,0.0217,0.0136,0.0636,0.0196
PRDM7,0.0375,0.0000,0.0000,0.0713,0.0000
RHOT1,4.8990,5.1859,4.8651,4.7083,4.4945
EVI2A,5.1151,5.2486,4.5388,5.4214,3.9916
OMG,6.2019,6.2750,5.9734,6.4887,4.6754
WDR60,1.8395,1.5593,1.7498,1.6219,1.7288
AIF1L,4.5905,4.3843,4.4572,4.9274,4.8040
FAM78A,1.5675,1.1567,1.3383,1.3771,0.7907
NUP214,1.8479,1.6331,1.8524,2.1162,2.1897
CTAG2,0.0000,0.0000,0.0000,0.0000,0.0000
AVPR2,0.0568,0.1477,0.1057,0.0422,1.1975
SLC10A3,1.4254,1.4827,1.2939,1.5199,1.9983
MAP2K2,3.0257,2.8314,3.0755,3.0510,3.7987
HNRNPH2,6.1733,6.1049,6.0399,5.9678,5.9601
ARMCX1,4.1947,4.2636,4.2753,3.9505,3.9505
TMEM35,4.8025,4.8009,4.7183,5.1574,5.1253
NXF5,0.0000,0.0000,0.0000,0.0000,0.0215
TIMM8A,2.0706,2.0392,1.9492,1.9431,1.3114
ZC4H2,2.2750,2.1539,2.2042,1.9069,1.8479
CANX,6.2837,6.1857,6.0273,6.4834,6.3595
CPSF3L,2.3596,2.3915,2.7844,2.6891,3.8783
RGS13,0.0219,0.0455,0.0147,0.0000,0.0000
IPPK,2.0881,2.1849,2.1437,2.2798,2.5353
ZNF484,1.8157,2.0439,2.0380,1.9722,2.3404
OMD,0.4885,0.6593,0.6680,0.4543,0.7300
FGD3,0.4041,0.3734,0.5515,0.3098,0.2764
HIVEP3,1.8452,1.6888,2.0691,1.6879,2.2748
PPCS,3.3208,3.3700,3.3923,3.1316,2.8183
EDN2,0.0756,0.0000,0.0000,0.0000,0.0000
BCL11B,1.5453,1.2035,1.3482,3.1192,0.0467
COX7C,6.2349,6.6306,6.1936,5.9135,5.6735
TRAF2,1.5640,1.1757,1.6926,1.6177,2.5048
ABHD8,4.7617,4.7505,4.9299,4.6319,4.8400
MPV17L2,,,,,
MASP1,0.3679,0.4393,0.5203,0.7876,0.7715
ATP13A4,0.8800,1.0945,1.1359,2.4440,0.5170
HRASLS,2.1380,2.7822,2.5410,2.4192,0.7509
HELB,0.0277,0.0872,0.1610,0.2346,0.0660
RAP1B,1.4752,1.6133,1.5568,1.7561,1.4072
IL22,0.0000,0.0000,0.0000,0.0000,0.2849
TSPAN8,0.3179,0.3309,0.1605,0.4201,0.3785
BEST3,0.0561,0.0772,0.1093,0.2309,0.3715
RAB3IP,2.5493,2.4992,2.5462,2.7962,3.8749
PTPRB,1.7706,1.7972,1.7776,1.2584,2.3424
DYRK2,2.3132,2.4149,2.5135,1.8074,1.3062
YEATS4,3.1645,3.5094,3.0525,2.6947,3.8875
KIAA1147,4.0263,3.9752,3.9937,4.2110,4.1746
TAS2R3,0.2179,0.1191,0.2727,0.0000,0.2518
TAS2R4,0.3458,0.4941,0.4942,0.5465,0.6852
TAS2R5,0.3035,0.4111,0.0735,0.3974,0.4640
CRYGN,0.3343,0.3137,0.2348,0.1688,0.0163
LRRC61,1.5602,1.9874,1.9984,2.3383,2.0116
TRPV5,0.1010,0.0716,0.3328,0.1916,0.1004
IDUA,1.0740,1.0911,1.1559,1.0106,2.4771
FGFRL1,1.4288,1.6313,1.8937,2.9213,1.7993
TMEM175,2.4326,2.4221,2.8499,2.7845,3.2599
C1orf135,2.9054,3.1643,3.0958,2.6703,2.4086
PIN1,4.8986,4.9302,5.0404,4.5260,4.5122
FBXL12,1.5790,1.4096,1.7672,1.7041,2.2337
KIAA0090,3.1058,2.9677,3.0249,3.0372,3.1389
PLA2G5,0.8642,1.0195,1.0453,0.8130,0.6913
UBR4,2.4083,2.2629,2.5230,2.8102,3.0400
HP1BP3,4.3386,4.4232,4.3132,4.3723,4.5130
EMR2,0.1034,0.2433,0.1482,0.1503,0.0905
SIN3B,3.9817,3.9386,4.3122,4.6465,3.9759
OR7A10,0.0000,0.0000,0.0000,0.0000,0.0000
SLC35E1,3.3756,3.1579,3.2812,3.2789,3.1609
EPS15L1,3.8825,3.7302,3.8729,3.8016,4.4824
KLF2,2.7189,2.6177,2.6004,2.4052,3.8678
OR7C2,0.0000,0.0000,0.0000,0.0000,0.0000
OR7C1,0.0983,0.0000,0.0000,0.0000,0.1120
F2RL3,0.0000,0.0000,0.1417,0.0899,0.0226
GFER,2.3315,2.1922,2.4381,2.5136,3.7458
SYNGR3,5.8331,5.9975,6.0982,5.5772,4.9745
PKMYT1,2.7609,2.4207,2.4676,2.8886,2.4077
WFIKKN1,0.5721,0.5338,0.7666,0.7048,1.6116
WDR24,2.0733,2.0541,2.1597,2.0799,2.6293
FBXL16,7.7407,7.7865,8.1013,7.6585,6.3736
CHTF18,0.6588,0.4348,0.7290,0.5136,1.6440
GNG13,2.2440,1.7958,2.0487,1.1592,6.2158
AF146191.1,0.0000,0.0000,0.0000,0.0000,0.0000
MACF1,2.9909,2.6231,2.9564,3.4216,3.2836
SMARCA4,4.1700,3.8844,4.2162,4.4181,4.6751
KDM4B,2.5888,2.0921,2.4132,2.5252,3.6609
TICAM1,2.1331,1.6668,1.9602,1.6914,1.2150
GAN,1.0425,1.1439,1.2839,1.4200,1.1707
C12orf26,0.4852,0.7389,0.5568,0.5413,1.1297
IL17B,0.0000,0.0000,0.0000,0.0000,0.0000
TMEM93,3.5714,3.9079,3.5480,3.4382,3.9125
OR1E2,0.0000,0.0000,0.0000,0.0000,0.0000
VIL1,1.4463,1.5177,1.4204,1.5651,1.4824
AAMP,4.2093,4.1685,4.2872,4.4014,4.7513
PNKD,3.8518,3.5805,3.4316,3.4289,3.6330
TNFRSF19,0.7929,0.9324,0.8749,0.7542,1.0679
RNF6,4.2358,4.2546,4.0259,4.0900,3.9303
ECHS1,5.4140,5.6525,5.6431,5.5002,5.3264
ZNF835,1.5241,1.3059,1.4861,1.5299,1.9995
AKAP9,2.4821,2.3190,2.4018,2.9278,2.6175
GNG11,3.7086,4.1188,3.5247,3.2783,3.7509
SHFM1,2.1470,2.1672,2.0154,2.0196,1.8171
GNGT1,0.0538,0.0000,0.0000,0.0000,0.0000
HIP1,3.0880,2.7667,3.1356,3.7028,2.6980
PTPN12,2.8357,2.7988,2.8126,2.8989,2.6418
POR,2.6378,2.4718,2.7048,3.1140,3.1385
