MEIS3P2,2.8586,3.0466,2.7874,2.4357,2.5209,2.7328,3.0801,2.5096
PTPRS,4.7392,4.9283,5.1091,4.9714,4.5119,4.5831,4.5749,4.8530
CNFN,1.0284,1.4407,0.9760,1.0035,1.5907,1.4346,1.5112,1.5628
ZNRF4,0.1931,0.1395,0.2366,0.0000,0.0758,0.3426,0.0000,0.1630
MEGF8,3.8001,4.3717,4.8201,4.7122,3.9454,3.8259,3.8234,4.3790
KDELR1,5.3963,5.3718,5.3166,5.2097,5.4722,5.2351,5.1092,5.5211
CYTH2,2.8086,2.9802,3.0072,2.8202,2.8497,2.9330,2.9813,2.9808
GRWD1,2.3678,2.7001,2.6029,2.5081,2.4159,2.4103,2.4682,2.6057
GRIN2D,1.8989,2.2041,2.6031,2.3407,1.8117,1.9193,2.1635,2.6162
SYNGR4,0.4961,0.7804,0.5320,0.8921,1.0176,1.2256,0.9421,0.7524
CLEC11A,3.0788,2.9548,2.8269,2.8590,2.7875,2.8457,2.4830,3.1658
CCDC114,0.2841,0.2425,0.2207,0.2992,0.2611,0.1634,0.1802,2.8312
CARD8,2.1077,2.0170,2.0529,2.0325,2.1984,2.0048,1.8844,1.9831
LIG1,1.6842,1.7418,2.0976,1.8009,1.6235,1.7925,1.9780,1.9233
SIGLEC6,0.0000,0.0000,0.0000,0.0000,0.0783,0.0698,0.0000,0.0000
ZNF175,1.5566,1.5452,1.5464,1.6554,1.6015,1.5719,1.4730,1.6994
PLA2G4C,2.9072,2.9753,2.9410,3.0551,3.1889,2.8789,2.8633,2.6353
SIGLEC14,0.3590,0.3023,0.4530,0.4477,0.2019,0.2838,0.5547,0.3767
CABP5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HAS1,0.3446,0.2609,0.2348,0.2774,0.2366,0.2350,0.1813,0.2596
RAB3D,2.6800,2.8936,2.8649,2.8796,2.6526,2.6330,2.6701,2.9735
DBP,4.6533,4.7386,4.8608,4.9409,4.6862,4.3540,4.3217,4.3721
TMEM205,5.4127,5.3848,5.3085,5.3048,5.2031,5.2381,5.2666,5.0573
CAPS,2.4272,2.2015,2.2915,2.0123,2.2434,2.2909,2.3418,5.3814
FAM83E,0.0478,0.0000,0.0000,0.1363,0.0000,0.0454,0.0685,0.0000
RASIP1,2.7893,2.9900,3.2227,2.9123,2.9434,2.5951,2.4279,3.4831
THEG,0.0000,0.0500,0.0000,0.0000,0.0000,0.0441,0.0000,0.0000
FGF21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BCAT2,2.8286,2.9334,3.2164,3.3114,2.7914,2.8218,2.9517,3.0996
MIER2,2.5638,2.9200,3.2692,2.9849,2.6848,2.6227,2.6215,3.0381
PLEKHA4,1.4640,1.7992,1.4052,1.3468,1.5589,1.7264,1.3636,1.9724
PPP2R1A,6.2804,6.6050,6.4419,6.2461,6.0957,6.1309,6.3559,6.3519
TNPO2,4.9591,5.2457,5.3677,5.1495,4.8244,4.8784,5.1366,5.1481
C19orf56,6.3230,6.3371,6.0134,5.8058,6.2829,6.2599,6.3420,6.1418
CACNG7,5.2001,5.5454,5.5940,5.3363,5.3027,5.3291,5.5154,5.3914
GCDH,3.9588,3.9622,4.1920,4.0463,4.0396,3.4762,3.5936,3.9334
LILRB5,0.4703,0.6014,0.7279,0.2655,0.4154,0.3758,0.4669,0.5555
KLF1,0.5541,0.3653,0.2608,0.3626,0.4187,0.6017,0.4475,0.0410
DNASE2,3.9008,3.8058,3.7810,3.6542,3.9168,3.3323,3.5273,3.8139
MAST1,3.3882,4.0269,3.9809,3.5473,3.2106,3.6929,4.0113,3.2838
LENG1,2.6205,2.5871,2.4259,2.3587,2.3813,2.4179,2.3192,2.6103
PRPF31,3.7843,3.9135,3.8719,3.7074,3.6387,3.6255,3.5914,3.8217
TFPT,4.3534,4.2260,4.2287,3.6460,4.0719,4.2516,4.1864,4.1650
JAK3,0.8801,0.8313,0.6053,0.6340,0.6992,0.6594,0.8136,0.8111
RPL18A,4.6314,3.6541,3.3467,2.8023,3.8766,4.3601,4.1955,3.2093
SLC5A5,0.5457,1.1062,0.4628,0.4150,0.1200,0.6218,1.5808,0.2811
KCNN1,4.3802,4.6634,4.3751,4.2185,4.1627,4.5606,4.6196,4.0189
ARRDC2,3.3152,3.4371,3.2384,3.5066,3.7251,3.3100,3.0123,4.0915
PIK3R2,4.6376,4.9200,4.9429,4.5212,4.4000,4.6564,4.8990,4.6226
RAB3A,6.3386,6.8960,6.4754,6.3772,5.8122,6.2904,6.8544,5.7390
PDE4C,1.2019,1.1818,1.0386,1.0642,0.8921,1.1130,0.9919,0.5917
ISYNA1,4.6700,4.6791,4.5255,4.2165,4.5239,4.4328,4.5598,4.6866
ELL,1.8058,1.9183,2.0605,1.8032,1.9660,1.7051,1.6958,2.1492
CRTC1,2.6948,3.0886,3.3641,3.0363,2.6319,2.8130,3.0423,3.1975
AD000671.1,0.1431,0.1292,0.1400,0.0895,0.0826,0.0394,0.2901,0.0000
COMP,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
UPK1A,0.0613,0.0000,0.0537,0.0705,0.0821,0.0683,0.1986,0.1638
COPE,7.1386,7.0829,6.9019,6.4779,7.0214,7.0051,7.0206,6.4640
DDX49,4.8298,4.8850,4.6640,4.3796,4.4788,4.6663,4.7562,4.2809
ETV2,0.3428,0.5187,0.2296,0.1464,0.1705,0.2308,0.5072,0.1285
ATP4A,0.0000,0.0814,0.0630,0.0780,0.0310,0.0302,0.0000,0.0344
ARMC6,3.2098,3.3558,3.2848,2.7608,3.1652,3.1574,3.2685,3.0880
TMEM147,5.9494,5.7802,5.6968,5.5492,5.8683,5.7882,5.9045,5.5805
GAPDHS,0.8664,1.0797,0.9928,0.6767,0.9517,1.1279,1.2202,0.7636
AC104537.1,0.6164,0.7420,0.5263,0.0489,0.5124,0.4466,0.4886,0.3575
MAG,4.8610,6.2544,4.4097,6.4939,4.7128,5.8683,3.6537,5.6408
TMEM59L,7.2954,7.4388,7.2775,6.9548,6.9269,7.1341,7.3916,6.7955
HAMP,0.4223,1.1042,0.3455,0.4748,1.0625,0.0000,0.5423,0.2623
USF2,6.8436,6.6491,6.6841,6.3521,6.7425,6.8175,6.8053,6.4693
LSR,3.1212,3.1269,3.1926,3.3121,3.1193,2.7093,2.4147,3.0850
C19orf50,5.3950,5.3342,5.0946,4.9595,5.3548,5.3523,5.2957,4.9623
FKBP8,7.4502,7.8505,7.7464,7.4844,7.3199,7.5297,7.6768,7.4994
HPN,0.4440,0.3490,0.3106,0.8322,0.5105,0.4459,0.2431,0.4378
ZNF14,2.1788,1.9574,1.6330,1.6254,2.0786,2.0630,2.2436,1.3945
SCN1B,2.5122,2.6955,2.3959,3.4853,2.8944,2.5298,2.2936,1.7378
PBX4,1.1436,1.5177,1.5107,1.0860,1.1557,1.4131,1.5118,1.3310
ERF,4.0656,4.3636,4.2306,4.1739,4.0408,3.8603,3.6730,4.4536
GSK3A,4.4250,4.8418,4.7743,4.7017,4.2538,4.4290,4.5908,4.4861
ATP13A1,2.3040,2.8411,2.9536,2.6926,2.1832,2.3567,2.4029,2.8010
ZNF574,1.7411,2.2628,2.3686,2.1899,1.9457,1.7256,1.7315,2.3533
GRIK5,4.0439,4.3302,4.6310,4.3770,4.0279,4.0772,4.0953,4.6087
SIPA1L3,1.5398,1.9457,2.3426,2.1856,1.6183,1.6399,1.7890,2.4521
ZNF85,0.9686,0.8688,0.7914,0.9059,0.7873,0.9507,1.2247,0.7966
ETHE1,4.0885,3.9055,3.6063,3.6763,4.0397,4.1516,4.1670,3.4506
CADM4,6.2752,6.6799,6.9529,6.8496,6.3554,6.1676,5.9636,6.8613
AVL9,1.7532,1.7980,1.8069,1.8895,1.8461,1.7802,2.0579,1.8293
RUNDC3B,2.9880,2.6527,2.6423,2.5044,2.9675,2.7128,2.9341,2.7661
C7orf63,0.4229,0.3466,0.3789,0.3002,0.3839,0.4330,0.4394,0.6682
GTPBP10,1.2208,1.0225,0.9800,1.1049,1.3155,1.2772,1.3596,0.9094
RASA4,0.5468,0.5021,0.5855,0.5065,0.4422,0.5713,0.5093,0.5651
CDK6,1.1730,1.2625,1.3053,1.2459,1.2551,1.1772,1.2404,1.5046
PMPCB,3.4071,3.2383,3.0722,3.0249,3.4641,3.1869,3.4546,2.8471
DNAJC2,2.1049,1.8608,1.8767,1.8386,1.8908,1.9440,2.0296,1.7928
TFPI2,0.3002,0.2523,0.0000,0.1372,0.3679,0.0992,0.0521,0.2549
BET1,1.3132,1.0452,1.0914,0.9115,1.5611,1.4408,1.6844,0.9070
TWISTNB,1.7839,1.6334,1.7205,1.8480,1.8331,1.6443,1.6684,1.6676
PIK3CG,0.2636,0.2384,0.3445,0.1232,0.0963,0.1381,0.0922,0.0607
PON3,0.7192,0.5680,0.5356,0.6587,0.6970,0.7351,0.6430,0.6780
PON2,7.7162,7.1940,7.1786,7.1979,7.7476,7.3561,7.3072,6.7289
ITGB8,2.3312,2.4455,2.3752,2.5900,2.2209,2.2502,2.2286,2.2985
HBP1,3.3638,3.0716,2.9809,3.0249,3.3715,3.2922,3.1773,2.9035
DUS4L,1.4541,1.0543,1.1989,1.1877,1.4970,1.5177,1.4121,0.8768
SP4,1.5181,1.4820,1.5829,1.6650,1.5582,1.6256,1.7055,1.6454
WDR91,1.6854,1.8489,1.9599,2.0400,1.7058,1.5543,1.5659,1.9518
DNAH11,0.8110,0.6633,0.8582,0.7137,0.7400,0.6849,0.5904,1.2843
CBLL1,1.9791,2.2026,2.0430,2.2736,1.9254,1.9399,1.7630,2.1284
DLX5,0.8542,1.2069,1.5146,1.1555,0.7942,1.2985,1.4144,1.0637
MTPN,6.1495,5.9062,5.6999,5.8609,6.1752,6.3244,6.4190,5.6963
PTN,9.1604,9.0686,9.2784,9.0128,9.1411,8.6983,8.8143,8.7430
MPP6,1.8729,1.8790,1.8851,1.9549,1.7898,1.6164,2.1139,1.7777
DFNA5,1.7811,1.7325,1.8480,1.7403,1.7938,1.7280,1.7570,1.8589
ATP6V0A4,0.6539,0.7191,0.5738,0.6671,0.9664,0.8512,0.7072,1.2354
ZC3HAV1,1.9070,2.2498,2.3688,2.3497,2.1564,2.0365,1.7044,2.5382
TTC26,0.6157,0.6814,0.6317,0.6314,0.6689,0.7484,0.7777,1.4387
OGDH,4.2013,4.6346,4.8766,5.0231,4.4697,3.9465,3.9131,4.6571
NPVF,0.0000,0.0000,0.0000,0.0000,0.0000,0.0759,0.0000,0.0000
ADAP1,3.9079,4.3559,4.0554,4.0420,3.7260,4.1005,4.0966,3.8810
TFEC,0.1104,0.0945,0.1132,0.0544,0.0880,0.1333,0.0947,0.0423
H2AFV,5.3663,5.2206,5.1709,5.2208,5.5858,5.2951,5.3687,5.1906
CAV2,2.0413,1.9633,1.6599,1.8022,1.9049,1.7326,1.7214,2.1022
CAV1,3.2456,3.0862,2.8646,2.8134,3.3473,2.5040,2.5655,3.5935
MET,0.7122,1.3399,1.4235,1.3983,1.6173,1.6817,2.5861,0.5379
RNF32,0.7777,0.7575,0.3680,0.4894,0.6388,0.7815,0.9107,0.8289
LMBR1,3.0780,2.7985,2.9083,2.9898,3.0908,2.9890,3.0115,2.8269
WNT2,0.0000,0.1017,0.0305,0.0316,0.0727,0.0000,0.0000,0.0799
HOXA1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DNAJB6,1.7805,1.8123,1.7062,1.7982,1.7777,1.7637,1.7828,1.6831
HOXA2,0.0000,0.0000,0.0000,0.0457,0.0000,0.0000,0.0000,0.0000
HOXA3,0.0000,0.0213,0.0000,0.0000,0.0000,0.0188,0.0000,0.0000
LFNG,3.3482,3.4911,3.7621,3.4739,3.1732,2.7466,2.6377,3.4548
HOXA5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HOXA6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
IQCE,2.2269,2.6441,2.6598,2.5647,2.3571,2.3294,2.4110,2.7992
ANKRD7,0.0594,0.1218,0.1597,0.0000,0.2654,0.1588,0.4398,0.3248
VIPR2,2.0918,2.2636,2.1971,2.1631,1.7152,1.5719,1.2987,1.6010
TSPAN12,3.4822,3.1483,3.3047,3.3665,3.6624,3.3089,3.3080,2.6455
SSBP1,3.0191,2.6268,2.4722,2.3711,2.8763,2.8786,2.8585,2.1817
HOXA13,0.0000,0.0000,0.0197,0.0000,0.0000,0.0000,0.0000,0.0000
C7orf58,0.8155,0.9820,0.4683,0.6313,1.1146,0.4583,0.7522,0.9304
EVX1,0.0000,0.0377,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HIBADH,3.6343,3.4939,3.4974,3.5854,3.8013,3.4985,3.3751,3.2782
TAX1BP1,4.2810,4.1753,4.0550,4.2642,4.3161,4.0598,4.2038,4.1610
CPVL,1.0486,0.8703,0.5702,0.5830,0.5917,0.8788,0.7542,0.5938
CHN2,2.5677,2.5235,2.1078,2.1813,2.3797,2.8523,2.8126,1.3114
GRB10,2.1331,2.1635,2.1337,2.3056,2.1808,2.0946,2.1921,2.3966
ABHD11,2.9748,3.0683,2.8899,2.8808,3.0789,2.8826,2.9373,2.5670
COBL,2.4320,2.5183,2.4959,2.6478,2.3968,2.7222,2.6023,3.2243
FKBP14,1.9549,1.8461,1.9061,2.0812,2.0985,1.6936,1.8359,2.0325
PLEKHA8,0.6588,0.8232,0.8899,0.7839,0.9523,0.7817,0.6321,0.7246
STX1A,5.4866,5.9245,5.5919,5.2385,4.9849,5.3294,5.7161,4.4620
NOD1,1.0058,1.0530,1.1500,1.2417,1.5352,1.1111,1.1279,1.3097
GARS,3.5680,3.8964,3.5476,3.6929,3.4425,3.4921,3.8089,3.3720
CRHR2,0.0840,0.0305,0.3359,0.1356,0.0640,0.1586,0.3060,0.2099
EPHB6,3.6663,3.9770,3.8786,3.9291,3.4423,3.5967,3.8345,2.5779
FAM188B,0.4572,0.4040,0.4370,0.3673,0.5571,0.4766,0.5418,0.9935
GHRHR,0.4461,0.1920,0.1626,0.2003,0.2566,0.2265,0.1997,0.0510
CASP2,1.7454,1.8825,1.9881,1.9808,1.7996,1.8992,1.9449,2.3114
CHCHD2,7.1486,6.5623,6.2637,6.1593,6.8493,6.8899,6.8927,5.8225
CCL24,0.0000,0.0000,0.1403,0.1469,0.0000,0.0000,0.3960,0.0000
HSPB1,4.7452,4.9330,4.9621,4.6484,4.9991,4.6275,4.1667,5.4668
NPTX2,3.4705,3.4146,3.1237,3.1033,2.9290,3.3765,3.6490,2.5945
PDAP1,4.0919,4.2761,4.2539,4.0602,4.0707,3.9948,4.1140,4.1744
BUD31,4.9952,4.5593,4.0509,3.9177,4.8040,5.0006,4.9125,3.9329
PTCD1,4.0232,3.6057,3.1635,2.9952,3.6515,3.8552,3.9998,2.9215
CYP3A5,0.3837,0.2446,0.3206,0.3715,0.2776,0.2255,0.2972,0.3444
ZKSCAN1,2.2120,2.5110,2.5651,2.7863,2.5776,2.3958,2.4391,2.7310
EIF3B,2.7174,3.0130,3.0181,2.9250,2.6956,2.5913,2.5156,3.1249
SNX8,2.3528,2.7111,2.8524,2.7643,2.5264,2.5224,2.2084,2.4358
NUDT1,2.2989,2.3361,2.0847,1.9885,2.0732,2.3361,2.2208,2.0922
PTPRZ1,6.5288,6.7586,7.0293,6.9133,6.5599,6.1821,6.2418,6.9226
TAF6,3.7229,3.9447,3.8928,3.6917,3.5901,3.4917,3.7685,3.7550
WASL,4.1007,3.8157,3.8242,3.8358,4.0441,4.0768,4.1439,3.6646
HYAL4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0330,0.0000,0.0000
SPAM1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
AIMP2,3.5425,3.5980,3.4610,3.5938,3.6385,3.3624,3.6318,3.0729
TFR2,2.1139,2.0444,1.9273,1.2454,1.7526,2.2352,2.6063,1.3578
FSCN3,4.3239,4.1516,3.7332,3.7108,3.9727,4.2548,4.3333,3.3314
MOSPD3,3.9394,3.7689,3.8527,3.6948,3.6617,3.7370,3.7256,3.4753
PAX4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
PCOLCE,2.6661,3.0746,2.4316,2.5170,2.6356,2.1312,2.3840,3.1303
FBXO24,0.3240,0.2368,0.3123,0.2746,0.2681,0.1978,0.2563,0.3910
RBM28,1.8479,2.2938,2.5059,2.3954,2.2318,2.1302,2.0992,2.4731
USP42,1.2900,1.4481,1.7012,1.4931,1.3875,1.2955,1.3590,1.6844
IMPDH1,2.6141,2.6949,2.6682,2.5279,2.5005,2.7443,2.5840,2.6059
AGFG2,1.8719,2.0622,2.2490,2.3613,1.9614,1.8091,1.6947,2.0480
LSM5,2.3358,2.0334,1.7464,1.6366,2.3844,2.5275,2.4724,1.8334
SERPINE1,1.7845,1.7440,2.1112,1.5489,1.8063,1.0184,1.1303,2.1533
AP1S1,5.1364,4.9459,4.6668,4.5388,4.8814,5.0276,5.3656,4.5399
MOGAT3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
C1GALT1,1.6104,1.4785,1.3612,1.4383,1.6836,1.7692,1.7727,1.5349
PLOD3,2.0927,2.5322,2.6862,2.4739,2.1185,2.0077,1.8539,2.8490
RPA3,1.7892,1.1538,1.0872,1.1798,1.5970,1.7968,1.9245,1.0626
ZNHIT1,4.4555,3.9732,3.4804,3.2705,4.0504,4.4028,4.4843,3.2085
CLDN15,1.0925,1.2388,1.2954,1.0050,1.1762,1.1065,1.1477,1.3649
NOBOX,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
GLCCI1,2.0232,2.1716,2.3794,2.1480,2.1324,2.1582,2.1833,2.4164
MYL10,0.0000,0.0000,0.0674,0.0000,0.0000,0.0000,0.0000,0.0000
PHF14,1.8349,1.9374,1.8713,1.8096,1.8241,1.7262,1.9531,1.9351
NRF1,2.6385,2.6833,2.7954,2.7463,2.3154,2.4558,2.4780,2.6080
TMEM106B,3.1016,2.7799,2.6507,2.7609,3.1613,3.1227,3.1542,2.4940
EZH2,1.2442,1.1876,1.0534,0.9934,1.0615,1.1009,1.1732,1.2353
ZNF862,2.1830,2.4417,2.5824,2.5206,2.3116,2.2114,2.2604,2.6376
SFRP4,0.8934,1.1208,0.7600,0.8420,1.7888,0.9203,0.6758,1.7605
MEST,4.0793,3.6784,3.4908,3.5250,3.8801,3.7477,3.7752,3.6263
MEOX2,0.0386,0.0416,0.1071,0.0379,0.0000,0.0367,0.1603,0.0000
ANKMY2,3.6985,3.4770,3.3644,3.5858,3.7797,3.5789,3.5922,3.4037
POU6F2,0.4461,0.6078,0.3855,0.5934,0.5226,0.4944,0.4960,0.2331
TSPAN13,4.3409,4.2136,3.7179,3.6796,4.0804,4.3957,4.7718,3.6821
RARRES2,3.2865,3.2533,2.6954,2.7694,3.4691,3.2734,3.3941,4.3077
AGR2,0.1321,0.1391,0.0317,0.0333,0.0766,0.0000,0.0481,0.0841
AHR,1.1256,1.3485,0.9584,0.9488,1.2389,0.9386,1.3743,0.9914
CHCHD3,4.2312,3.9858,3.7229,3.5586,4.0882,4.1443,4.4345,3.7522
GIMAP2,1.4141,1.3595,1.0528,1.2000,1.5949,1.2685,1.2610,1.3088
TMEM176B,0.9363,1.1373,0.8445,0.6841,1.0477,0.5819,1.1040,0.7831
GLI3,1.7896,2.0290,2.4358,2.5815,2.0406,1.6207,1.4476,2.1670
PSMA2,3.9346,3.3231,2.9804,2.8929,3.6860,3.7251,3.9281,2.9864
MRPL32,2.8798,2.6566,2.0237,2.0757,2.8704,2.9221,3.1139,2.2386
C7orf44,2.3329,1.9466,1.6784,1.6477,2.2861,2.4367,2.4560,1.5410
BLVRA,3.3925,3.2600,3.2002,3.0892,3.2830,3.2929,3.3703,3.1658
C7orf42,4.0380,4.2323,4.3242,4.3134,4.1637,3.9419,4.0928,4.4504
STAG3L4,2.7522,2.4031,2.0254,1.9681,2.7920,2.8599,2.7967,1.8517
RHEB,4.0272,3.4266,3.4579,3.2269,3.9956,3.8539,3.7776,2.9742
PRKAG2,2.0958,1.8201,1.7244,1.8044,2.1396,2.2043,2.0078,1.8547
AEBP1,2.5068,3.0451,3.0120,2.8683,2.7631,2.1163,2.2587,3.4975
POLD2,4.1296,3.9829,4.0687,3.9052,3.9628,4.0901,4.0866,3.8983
MYL7,0.2840,0.4846,0.5189,0.0642,0.3378,0.3378,0.7811,0.3667
GCK,1.7409,1.9119,1.3797,0.8660,1.4986,1.8433,2.1305,1.1695
BCL7B,3.8025,3.6909,3.4927,3.4239,3.8559,3.6915,3.8363,3.5387
YKT6,4.6732,4.7827,4.8205,4.7749,4.6988,4.6636,4.6236,4.8692
TBL2,2.1895,2.0170,1.9139,1.8794,1.9437,2.1632,2.1076,1.8525
GALNTL5,0.0000,0.1783,0.1319,0.0000,0.0653,0.1073,0.0818,0.1749
CLIP2,4.1177,4.7860,4.9339,4.6617,4.0837,4.3015,4.2505,5.0905
EIF4H,4.7822,5.0526,5.0989,5.1902,4.8661,4.7303,4.7536,5.1706
LIMK1,3.4610,3.6559,3.5086,3.3150,3.2430,3.5194,3.5688,3.4292
C9orf68,0.3899,0.3464,0.4328,0.3449,0.3223,0.4072,0.5873,0.6184
SLC1A1,3.4519,3.6231,3.4087,3.4764,3.5374,3.4930,3.6585,3.9465
LHX2,5.6627,5.6375,5.9575,5.7004,5.6072,5.2719,5.3795,5.0914
FKTN,1.8533,1.8676,1.7943,2.0279,1.9747,1.9531,2.0009,1.7453
FSD1L,1.4977,1.3204,1.2930,1.1821,1.4831,1.7533,1.8595,1.5801
CNTNAP3,0.1820,0.1534,0.1790,0.1135,0.1997,0.1762,0.1632,0.1688
SPIN1,5.1096,4.8955,4.7093,4.7777,5.0574,5.1781,5.4948,4.5040
C9orf95,2.9967,2.3155,2.0436,2.0898,2.5594,2.7360,2.8415,1.8534
C9orf5,3.2405,3.1676,3.2524,3.4781,3.3515,3.0645,3.0288,3.1909
PRUNE2,2.0453,1.8953,1.7780,1.6276,1.9698,2.0617,2.3467,1.6493
MEGF9,3.3791,3.3364,3.3741,3.6786,3.3728,3.3104,3.3845,3.1605
TRIM14,1.6616,1.8149,1.8265,1.6729,1.6662,1.8741,1.9883,1.9723
CORO2A,0.9541,0.7558,0.6726,0.7722,0.6906,0.8559,0.9845,0.5960
TGFBR1,2.1529,2.2482,2.4155,2.4222,2.3298,2.1620,1.8748,2.7413
SEC61B,4.8274,4.5520,4.3303,4.1700,4.6865,4.8649,4.8629,4.3621
C5,1.0060,1.0244,0.8093,1.0274,1.1365,1.0720,1.0533,1.1010
OGN,2.3100,2.4464,1.2546,1.7197,2.0028,1.7797,2.4587,2.3898
ASPN,1.6902,1.9105,1.1255,1.5717,2.3449,1.5120,1.2581,2.0809
ECM2,1.8385,2.0162,1.5189,1.9467,1.8330,1.3801,1.3628,2.6660
TLE4,2.3337,2.3208,2.0883,2.3377,2.1652,2.5522,2.3832,2.4358
LHX6,2.4628,2.5147,2.2803,1.9281,2.0543,2.3259,2.4945,1.3927
PTGR1,2.0502,1.9813,1.8444,1.9841,2.1211,1.8686,1.7962,1.8634
SUSD1,1.8998,1.7062,1.8402,1.8077,1.7875,1.9287,2.1291,2.2525
AMBP,0.0000,0.0000,0.0086,0.0766,0.0000,0.0000,0.0000,0.0642
AKNA,1.0422,1.1673,1.4047,1.1624,1.0877,0.9370,1.0333,2.1498
TNFSF8,0.1598,0.2460,0.2524,0.0794,0.0924,0.2196,0.2731,0.1506
DNM1,4.3873,4.9116,4.6097,4.6167,4.1878,4.4631,4.7448,4.2865
ENG,4.6222,4.7895,4.9689,4.8332,4.5287,4.1030,3.9168,5.3899
AK1,4.8491,4.9129,4.7519,4.6778,4.8111,4.8678,4.8944,6.0350
CDC37L1,2.6056,2.5831,2.3157,2.3830,2.4718,2.9348,2.9339,2.4267
RLN2,0.5666,0.2972,0.0706,0.3332,0.1654,0.4046,0.2056,0.3443
RLN1,0.0882,0.2645,0.1585,0.0854,0.4377,0.3049,0.1241,0.1098
C9orf46,3.4989,2.8369,2.7955,2.6868,3.3493,3.4835,3.3434,2.6588
TBC1D13,3.7808,3.9408,4.0578,3.9771,3.6874,3.7355,3.7840,3.9848
KIAA1432,1.6108,1.8642,1.8165,1.9370,1.8354,1.7060,1.7630,1.7432
KDM4C,1.0858,1.3771,1.3428,1.4231,1.2902,1.1897,1.2090,1.4681
DOCK8,0.4632,0.4850,0.3547,0.4304,0.3044,0.3534,0.3084,0.6500
KANK1,2.9148,3.3080,3.3162,3.3366,3.1765,3.1344,2.8416,3.5576
ELAVL2,2.6465,2.2683,1.8872,1.7680,2.3472,2.7440,2.9706,1.3634
TESK1,3.7639,4.0841,4.1395,3.9140,3.8101,3.7289,3.9313,4.0830
KCNT1,1.6371,1.8986,1.6591,1.6530,1.5291,1.7854,1.8815,0.9290
CA9,0.3363,0.1198,0.2956,0.3947,0.2975,0.1066,0.1137,0.0694
FUBP3,3.1629,3.4476,3.6268,3.7024,3.3346,2.9795,2.9988,3.6778
TYRP1,0.1745,0.2103,0.2703,0.0502,0.1430,0.3921,0.5985,0.0000
CREB3,5.0887,4.9526,4.6230,4.4633,4.8725,4.8264,5.0388,4.7620
RGP1,2.3104,2.7481,2.8265,2.9250,2.5466,2.4918,2.6195,2.6540
MPDZ,2.5473,2.8727,3.0558,3.1339,2.6724,2.5777,2.3690,3.2283
LHX3,0.0000,0.0000,0.0349,0.0000,0.1247,0.0355,0.0000,0.0000
DDX58,1.8125,1.6535,1.8730,1.8025,1.9829,1.5373,1.4663,1.7520
EDF1,6.9638,7.1726,6.7994,6.5395,6.6820,6.8973,7.0313,6.7987
PIP5K1B,2.0295,1.9523,1.6774,1.7882,1.7527,1.8689,2.1287,1.3867
GLIS3,0.9201,1.0087,1.1173,1.2091,0.8777,0.7522,0.8649,1.3004
BAG1,3.9051,3.6407,3.4949,3.4966,3.8385,3.7009,3.7655,3.2064
RAPGEF1,3.9666,4.3909,4.3795,4.4471,4.0648,4.2457,4.1260,4.9175
NPDC1,5.9593,6.0628,6.1949,5.7838,5.9491,6.1076,6.0253,5.8354
APBA1,3.6094,4.0599,3.9102,3.6886,3.2518,3.6937,4.0101,3.6024
SETX,2.3629,2.4806,2.5635,2.7035,2.4346,2.2656,2.3616,2.7167
SH3GL2,4.1748,4.3825,3.8048,4.0548,4.3508,4.6347,4.8332,4.0042
PTGDS,6.7308,7.3850,6.5540,7.0073,6.8890,6.9397,7.0214,7.5066
ABCA2,3.2505,3.9901,4.0646,4.3245,3.3054,3.5538,3.2429,4.0453
SHB,2.4435,2.7359,2.7069,2.8741,2.7173,2.4442,2.2111,2.7298
UBE2R2,4.1811,4.3084,4.3233,4.4592,4.2419,4.1327,4.2447,4.3343
FAM108B1,2.8245,2.8311,2.7493,3.2489,3.0191,3.1284,2.7398,3.1340
EXOSC3,1.6590,1.6214,1.6120,1.7437,1.9351,2.0192,2.0698,1.4663
ZFAND5,4.4760,4.4426,4.3679,4.4338,4.4816,4.4543,4.6740,4.2972
DVL1,4.2448,4.5972,4.6544,4.3949,4.0089,4.2779,4.3487,4.4255
PDLIM1,1.9862,2.5121,1.5403,1.4380,2.2397,1.2809,1.8447,2.1640
CCNJ,1.5898,1.4939,1.5256,1.5470,1.6060,1.5578,1.6035,1.5690
DNTT,0.0000,0.0506,0.0000,0.0000,0.0000,0.0000,0.0000,0.0595
GATA3,0.0886,0.0000,0.0000,0.0291,0.0340,0.0282,0.0831,0.0372
ATRNL1,2.0806,2.0317,1.8704,1.8971,1.8032,2.2141,2.4896,1.6830
