GPBP1L1,2.5483,2.6092,2.6261,2.6903,2.2915,2.5817,2.6936,2.6229,2.6187,2.6008,2.6638,2.7305,2.6665,2.9237,2.7433,2.9368
NAE1,3.5946,3.7732,3.6247,3.8298,3.3029,3.5688,3.9640,3.7000,3.5958,3.8848,3.8850,3.9112,3.8178,3.6024,4.1959,4.4667
TMEM69,2.3637,2.3701,2.1418,2.3426,2.0651,2.2258,2.3431,2.1889,2.0928,2.3046,2.0948,2.4970,2.1844,2.4500,2.7361,2.3857
GPR114,0.1385,0.2146,0.1680,0.2218,0.2408,0.0854,0.1180,0.1536,0.1619,0.2378,0.1198,0.1423,0.2827,0.0514,0.0440,0.1396
CCDC135,0.4588,0.4582,0.5596,0.4992,0.4540,0.3200,0.4150,0.5024,0.2806,0.4222,0.4100,1.0921,0.8744,0.6328,0.5669,0.0670
ACE,1.3752,1.2373,1.5022,1.3346,1.5978,1.5149,1.0827,1.2003,1.1369,1.2212,1.2014,1.2398,1.0762,3.0719,1.3171,1.0555
TEPP,0.1436,0.0354,0.0718,0.1333,0.0761,0.0000,0.1104,0.0501,0.0702,0.0238,0.0384,0.0975,0.1370,0.0000,0.0438,0.0000
UROC1,0.0248,0.0515,0.0533,0.0500,0.1002,0.0524,0.0025,0.0378,0.0594,0.0771,0.0180,0.0529,0.0347,0.0211,0.0226,0.0310
KIAA0494,3.4533,3.7695,4.0287,3.8660,3.4335,3.6381,3.6051,3.5665,3.6709,3.7544,3.8234,4.2152,4.0665,4.1944,3.8983,4.4571
SPON2,1.7488,1.2105,1.1439,1.6468,1.1173,1.3317,1.6782,0.8777,1.5931,1.7215,0.8322,0.5856,0.7920,1.2005,0.3428,2.1581
CHCHD6,3.6897,3.5643,3.5220,3.9037,3.4016,3.5666,3.5968,3.5090,3.6158,3.6692,3.1311,4.2968,4.0550,3.3687,3.4654,2.6161
CTBP1,4.1530,4.0223,4.0805,4.1181,4.0483,4.2107,3.8325,4.0857,3.9751,3.8862,3.9219,3.9063,4.0993,4.2611,3.9195,4.6855
LRRC36,0.3150,0.2884,0.1913,0.2814,0.3113,0.1903,0.3135,0.1858,0.2040,0.2195,0.3370,0.3280,0.4512,0.8611,0.8421,0.2709
TPPP3,3.7517,4.5818,5.5510,5.2593,3.9362,4.1032,3.5092,3.7175,4.2898,4.0062,3.8458,5.6215,5.9434,4.5686,6.1624,3.9609
ZDHHC1,1.3735,1.2973,1.3368,1.6419,1.4740,1.3608,1.2608,1.3277,1.2777,1.3308,1.4722,1.5469,1.6717,1.6260,1.8215,2.2073
ATP6V0D1,6.9466,6.7541,6.8747,6.9001,6.7136,6.9174,6.8752,6.7961,6.8104,6.7883,6.5858,6.8774,7.0361,6.4559,7.3084,6.6222
AGRP,0.2121,0.0750,0.0000,0.1422,0.1262,0.1465,0.0791,0.0835,0.0000,0.0831,0.0792,0.0000,0.2138,0.3289,0.1793,0.1885
ZFYVE28,1.9389,1.8648,1.7226,1.8638,1.9201,1.9957,1.6873,1.8264,1.6487,1.7722,2.0347,1.6066,1.6128,1.9338,1.7529,2.8135
RLTPR,2.8679,2.7906,2.6024,2.7998,2.8412,2.8560,2.4688,2.8220,2.5845,2.5063,2.6201,3.2985,3.1731,2.8793,2.8996,2.5600
C16orf86,0.9262,0.6442,0.9187,1.0675,0.7725,0.7054,0.6748,0.7374,0.7222,0.8165,0.6471,0.8878,0.8852,1.1074,0.7955,2.0349
PIP,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1854,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1160,0.0000,0.0000
FAM131B,5.0105,4.8018,4.7139,4.9507,4.9132,5.1467,4.8487,5.0017,4.8207,4.7012,5.2754,3.9344,4.4728,4.5062,4.0627,6.0502
RGS12,3.3276,3.4010,2.7414,3.2389,3.5382,3.7362,3.2402,3.5475,3.2781,3.2642,3.6528,2.2789,3.0133,3.4435,1.9112,1.6899
PSKH1,1.9291,1.7746,2.1168,2.1681,1.8696,1.8354,1.5612,2.0150,1.8850,1.8841,1.3788,2.3785,2.3670,2.5194,2.3277,2.2530
ZYX,3.5613,3.4777,3.4625,3.5677,3.5466,3.6856,3.3771,3.5327,3.2864,3.3473,3.9028,3.1091,3.1981,3.0412,3.5672,5.2534
ABR,7.2043,7.0165,6.9747,6.9624,7.1031,7.2352,7.0672,7.0592,7.1433,7.0123,7.0898,6.4273,6.8083,6.6156,6.4325,4.4707
LYPD5,2.5197,2.1631,2.1607,2.6383,2.2671,2.5300,2.4545,2.2240,2.3973,2.6147,2.6514,2.3748,2.0810,2.3843,2.8956,1.8002
CCDC117,2.7081,2.7308,2.7751,2.7185,2.3411,2.7679,2.9910,2.9114,2.9187,2.9322,2.9490,2.6419,2.6211,2.6417,2.4528,3.3711
ZNF225,0.9796,0.9745,0.9016,0.9919,1.0061,1.0516,1.0304,0.8962,1.0132,1.0806,1.0448,1.2294,1.0752,1.2194,1.1977,1.2280
CCDC107,3.5253,3.1804,3.0974,3.7459,3.3199,3.5351,3.2951,3.4625,3.2097,3.3465,3.1797,3.3052,3.4790,3.2191,3.9096,4.1443
ZNF230,0.7322,0.8348,0.7487,0.7079,0.7583,0.7407,0.8263,0.7421,0.8024,0.7359,1.0925,0.8290,0.7320,0.9561,0.7000,1.3927
NPR2,2.9320,2.7028,2.7042,2.7527,2.5895,2.9097,2.8254,2.8876,2.7591,2.8181,2.8389,2.6668,2.8130,2.6295,2.8082,3.4437
ZNF233,1.5377,1.5686,1.3512,1.4361,1.2983,1.5263,1.5721,1.5022,1.3864,1.5952,1.2235,1.3433,1.3992,1.4371,1.4110,1.4652
ZNF235,1.1838,0.9588,1.0984,0.9302,0.9245,0.9576,1.0309,0.9792,1.1745,1.0163,0.9098,1.3583,1.1058,1.3282,1.1705,1.6352
GNE,2.9892,2.8361,2.8759,2.9546,2.6295,2.8565,3.0619,2.8435,2.8887,2.9658,2.9789,2.8570,2.6824,2.6899,2.8482,3.5219
TNFRSF13C,0.6987,0.6071,0.4925,0.8471,0.3861,0.1808,0.1286,0.5483,0.9476,0.2583,0.3502,0.4474,0.9011,0.1456,0.0768,0.8107
OR3A3,0.0000,0.0066,0.0000,0.0000,0.1258,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
PTGIR,0.1345,0.0555,0.0843,0.1309,0.1165,0.0752,0.0000,0.0000,0.1336,0.0616,0.0883,0.1392,0.0827,0.0666,0.0686,0.0498
CALM3,9.9506,9.7385,9.5631,9.8392,9.6775,9.8413,9.8074,9.8691,9.7149,9.7263,9.7062,9.5532,9.6630,9.4741,9.4363,8.6578
DFFA,2.9672,2.9628,3.0317,3.1116,2.6604,2.9163,3.0369,2.8071,2.9515,2.9020,2.8546,3.1767,3.1296,3.0137,3.0881,2.9789
CCDC28B,2.1429,1.8908,1.9716,2.4594,1.9046,2.0958,1.9566,1.7566,1.8722,1.7925,2.1346,2.0310,2.1746,1.7947,2.6330,3.5984
IQCC,1.2622,1.2433,1.1934,1.5008,1.3719,1.3969,1.4496,1.2972,1.4302,1.4771,1.4897,1.4711,1.3610,1.6480,1.1581,1.9399
BSDC1,4.0892,3.9761,4.0060,4.1846,3.8819,4.0251,4.0987,4.0492,4.0105,4.0663,4.0462,3.9782,4.0223,3.9608,3.7385,4.1449
ZBTB8A,2.2493,2.2898,1.9374,2.1311,2.1082,2.1371,2.5006,1.9657,2.1038,2.1960,2.2618,1.5915,1.7764,1.5260,1.2649,2.6151
ATAD3B,0.5081,0.4127,0.5202,0.4614,0.5167,0.3098,0.4991,0.4612,0.3700,0.3777,0.4895,0.4114,0.4393,0.4060,0.6042,0.8229
SSU72,3.8707,3.9196,3.8195,3.9356,3.7187,4.0006,3.9665,4.0345,3.9516,3.9618,3.8755,3.8920,3.9654,4.0259,3.9585,4.1358
UBE2J2,3.0260,3.0093,2.9436,2.9748,2.8491,3.0115,2.8634,2.9735,2.9547,2.9817,2.8612,3.0138,3.1266,3.0306,3.0449,3.2253
ZNF362,3.7253,3.6550,3.6230,3.8604,3.6580,3.8041,3.5980,3.8314,3.6257,3.7469,3.8146,3.3463,3.5421,3.5809,3.1635,3.7533
FNDC5,3.7147,3.4691,3.5176,3.7405,3.4779,3.7906,3.7773,3.7355,3.4510,3.6266,4.3374,4.1683,3.4118,3.1849,5.1620,5.5101
CPAMD8,0.1261,0.1284,0.1355,0.1582,0.2162,0.1315,0.1822,0.1099,0.1644,0.1039,0.1685,0.3240,0.1594,0.0767,0.2525,0.0249
NR2F6,3.7584,3.6050,3.3393,3.8347,3.5127,3.5001,3.2063,3.3637,3.3129,3.1757,3.2557,3.2498,3.5698,3.6695,3.3766,3.7857
ANKLE1,0.1247,0.2193,0.2478,0.2606,0.3137,0.1570,0.1982,0.2107,0.1820,0.2082,0.2194,0.2363,0.1999,0.2240,0.3638,0.7564
CCDC58,0.4056,0.8016,0.6709,0.9215,0.4461,0.7883,0.6789,0.5995,0.5075,0.8890,0.6977,0.9265,0.7104,0.8334,0.8767,1.1731
VMA21,3.6290,3.8469,3.7143,3.7583,3.3091,3.6993,3.9871,3.8819,3.7154,3.8830,3.9664,4.0260,3.7371,3.5601,3.8089,4.0172
KALRN,4.8690,4.7821,4.3771,4.5432,4.6667,4.8686,4.9084,4.6793,4.7672,4.6999,4.8938,3.9994,4.1874,3.4169,3.3793,1.8729
CILP2,0.5400,0.3588,0.2026,0.4320,0.5184,0.4154,0.3342,0.4291,0.3555,0.3101,0.4034,0.2395,0.3592,0.3961,0.1487,0.0373
AP003716.1,0.2595,0.1627,0.2137,0.2040,0.2427,0.2112,0.0425,0.2880,0.2914,0.3667,0.4151,0.3356,0.1365,0.1178,0.0497,0.2210
ABCG1,1.7723,1.8444,2.3535,1.9995,1.7667,1.9581,1.6429,1.7601,1.9709,1.7229,2.0074,2.2189,1.8947,2.2619,2.2938,2.9465
TFF3,0.0000,0.0498,0.0504,0.0000,0.1620,0.2352,0.0000,0.0000,0.0493,0.0552,0.1040,0.2798,0.0000,0.2760,0.0000,0.2117
TFF2,0.0000,0.0000,0.0000,0.0000,0.0584,0.0880,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
TFF1,0.0000,0.0000,0.0000,0.0000,0.2089,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
TMPRSS3,0.0322,0.0430,0.0576,0.0628,0.1392,0.0467,0.0561,0.0202,0.0328,0.0563,0.0389,0.1080,0.0794,0.1496,0.1314,0.0691
UBASH3A,0.0000,0.0164,0.0169,0.0000,0.1081,0.0000,0.0000,0.0364,0.0480,0.0256,0.0102,0.0000,0.0327,0.0000,0.0203,0.0786
RSPH1,1.7600,1.7274,2.0959,1.7487,1.6092,1.7036,1.8921,1.7184,1.9867,1.8710,1.8024,2.9089,2.8241,3.2719,2.1789,0.6631
SLC37A1,1.7974,1.6759,1.8803,1.7973,1.7250,1.7606,1.8638,1.6955,1.8770,1.8218,1.9114,1.8208,1.8079,1.9814,1.8468,2.9774
PDE9A,1.3865,1.3205,1.5220,1.6221,1.4015,1.4665,1.3791,1.3452,1.5716,1.6040,1.1192,1.6647,2.0583,2.6911,2.0175,2.8276
WDR4,1.8629,1.9463,1.7830,1.6614,1.7527,2.0663,1.6358,1.6915,1.7697,1.6871,2.0339,1.6799,1.8505,1.6586,1.6279,2.0262
NDUFV3,3.5362,3.3259,3.2870,3.8002,3.2705,3.4198,3.5953,3.4658,3.3053,3.3740,3.4374,3.3253,3.4586,3.5124,3.8023,3.1961
PKNOX1,1.7961,1.7803,1.7400,1.8138,1.5411,1.5889,1.7337,1.8356,1.8831,1.8894,1.8581,1.8211,1.9094,1.9027,1.5709,2.7612
CBS,2.6089,2.6713,2.8314,2.8155,2.7546,2.3023,2.1776,2.3831,2.3629,2.4048,1.9628,2.8214,3.0028,2.3113,3.2223,3.6302
U2AF1,1.3922,1.3979,1.5508,1.7365,1.3239,1.5079,1.5354,1.5973,1.4618,1.4926,1.5271,1.6048,1.7079,1.6849,1.5153,2.0418
CRYAA,0.0000,0.0316,0.0329,0.0615,0.0787,0.0000,0.0338,0.0357,0.0317,0.0000,0.0000,0.0331,0.0321,0.0000,0.0000,0.0000
HSF2BP,0.5093,0.5114,0.5090,0.7584,0.3756,0.3313,0.3951,0.5844,0.3680,0.3978,0.3501,0.5023,0.9396,0.5371,0.2770,0.1820
RRP1B,2.4672,2.6750,2.4499,2.4352,2.2957,2.5766,2.5142,2.5949,2.6791,2.5372,2.6416,2.4243,2.5677,2.8388,2.5549,2.7607
PDXK,4.3690,4.3476,4.5925,4.3087,4.3499,4.5257,4.1306,4.5428,4.4268,4.3045,4.3244,4.4283,4.6279,4.6863,4.7765,3.8493
G6PD,3.2882,3.0737,3.1170,3.1971,3.1802,3.2136,3.0325,3.1382,3.0842,2.8775,2.9455,2.9079,3.1551,2.7572,3.0407,2.6090
CSTB,3.4519,3.4085,3.6608,3.8408,3.2032,3.3387,3.3405,3.4080,3.4108,3.3812,3.3405,4.0621,4.0038,3.8943,3.8803,3.8289
RRP1,2.5538,2.6665,2.7016,2.5532,2.6477,2.7189,2.6497,2.6377,2.6069,2.4906,2.6314,2.7104,2.7953,2.8124,2.5923,2.2842
AGPAT3,3.8758,3.8240,3.7490,3.7909,3.7513,3.8906,3.6495,3.7816,3.7397,3.6652,4.0028,3.8778,3.9214,4.0656,3.9634,3.6008
TRAPPC10,2.7509,2.9193,2.9697,2.6692,2.6797,2.8647,2.6757,2.7731,2.8741,2.7864,2.7421,2.8149,2.8855,2.7326,2.5890,2.8843
GAB3,0.4142,0.3550,0.3241,0.4439,0.3758,0.2189,0.3725,0.3029,0.3937,0.4267,0.3681,0.3545,0.3667,0.3881,0.3330,0.4684
C21orf33,4.6097,4.3841,4.5556,4.7466,4.3451,4.6500,4.5937,4.4392,4.4888,4.4989,4.5583,4.7650,4.6808,5.0947,5.1844,4.7803
ICOSLG,0.5887,1.0133,1.5021,1.4682,1.0516,1.0417,0.6460,0.7100,0.9569,0.8130,0.7444,1.6520,1.3746,1.0530,1.1254,0.7573
AIRE,0.0114,0.0338,0.0685,0.0110,0.0911,0.0453,0.0000,0.0127,0.0112,0.0376,0.0122,0.0577,0.0114,0.0407,0.1090,0.0102
C21orf2,2.7562,2.6079,2.5929,2.8011,2.7660,2.6401,2.3745,2.6916,2.4752,2.5117,2.4684,2.6301,2.7514,2.6312,2.7856,2.1318
LRRC3,0.3316,0.3507,0.3959,0.2901,0.3351,0.1771,0.1410,0.2947,0.2919,0.3636,0.3338,0.2842,0.3529,0.5344,0.5530,0.1963
ITGB2,1.7808,1.8546,1.8676,2.3363,1.7506,1.9554,1.4817,1.5859,1.7422,1.4723,1.4105,1.9380,1.7154,1.7022,0.9954,2.1863
RALGDS,3.4055,3.3606,3.5968,3.6630,3.3225,3.3184,3.2577,3.2921,3.4002,3.4186,3.2625,3.4931,3.7042,3.5806,3.6962,4.0530
FTCD,0.2856,0.1709,0.2749,0.1499,0.2276,0.1900,0.1589,0.3773,0.2621,0.1894,0.1083,0.1629,0.2791,0.3683,0.2874,0.1351
C21orf56,2.4616,2.2578,2.3694,2.3760,2.4007,2.1039,2.1589,2.2535,2.2499,2.2513,1.7784,2.2364,2.7393,2.8745,2.1781,1.7133
LSS,2.4584,2.4752,2.8489,2.9116,2.3862,2.3703,2.1046,2.3162,2.4086,2.4651,2.0616,2.9155,3.1094,2.7622,3.7027,3.2215
VAV2,2.4043,2.4633,2.7027,2.6145,2.4104,2.3388,2.1381,2.4190,2.4106,2.4114,2.0944,2.2654,2.3968,1.8816,2.0144,2.0982
MCM3AP,2.9761,3.0185,2.9577,2.8795,3.0053,3.1158,2.8625,3.0064,2.9794,2.8401,2.9829,2.8197,2.9334,3.2260,2.8787,3.4817
C21orf58,0.5270,0.3960,0.3391,0.4908,0.4580,0.3559,0.3230,0.3101,0.2955,0.3779,0.3073,0.5658,0.6025,0.6188,0.3310,0.6479
PCNT,2.5737,2.6682,2.7005,2.3100,2.7232,2.8531,2.4419,2.7200,2.7519,2.5385,2.7216,2.4279,2.4607,3.3849,2.2482,2.2099
DIP2A,1.9176,2.0315,2.0055,1.9118,1.9246,2.0527,1.6943,2.0649,1.8935,1.9647,2.1667,1.8937,1.8679,1.8513,1.5107,1.9877
S100B,5.3812,5.7939,6.3759,6.9045,5.4279,5.7199,5.4074,5.3808,5.8449,5.9009,5.5245,7.1557,6.8063,6.4082,7.2338,7.7220
PRMT2,3.8196,3.6631,3.9924,4.0004,3.5464,3.5866,3.5823,3.5877,3.6440,3.8721,3.3028,3.7336,3.9253,3.4510,3.9586,3.4200
CLDND2,0.8569,0.4334,0.7136,1.1070,0.5997,0.6071,0.3026,0.3745,0.4888,0.6169,0.5567,0.6130,0.8010,0.8156,1.1230,0.4767
ZNF208,0.3465,0.2584,0.4479,0.3394,0.4143,0.2616,0.4561,0.2387,0.3269,0.3097,0.4557,0.3828,0.2113,0.2548,0.8958,0.2762
ADAMTS13,1.6098,1.5533,1.5121,1.5784,1.6445,1.6167,1.5175,1.5209,1.5313,1.5892,1.4824,1.4255,1.4841,1.4854,1.4507,1.1980
C9orf7,2.0574,1.9137,2.2004,2.4394,2.0024,1.8490,1.9184,1.9826,2.0195,2.0990,1.8928,2.3136,2.3977,2.2088,2.1367,2.9573
SLC2A6,3.6984,3.3996,3.1939,3.4241,3.4574,3.3875,3.2962,3.3308,3.0626,3.2355,3.2261,3.1103,3.3050,2.6133,3.9503,2.9446
ZNF761,1.0763,1.2276,1.1051,1.2063,0.9943,0.9263,1.2412,1.2084,1.1423,1.2259,1.0503,1.1321,1.0135,0.9052,0.9837,1.3204
FCN2,0.0000,0.0000,0.0363,0.0000,0.0000,0.0362,0.0000,0.0000,0.0355,0.0000,0.0000,0.0736,0.0711,0.0000,0.1687,0.0000
C9orf116,1.7744,1.8503,1.7206,1.7095,1.7567,1.4908,1.7482,1.8148,1.6355,1.7460,1.7880,2.5123,2.1642,2.3237,2.0868,0.6457
LCN1,0.2079,0.1400,0.0360,0.2355,0.2541,0.2082,0.0762,0.1585,0.0000,0.0789,0.1168,0.6402,0.3879,0.0865,0.0000,0.1291
ZNF714,2.1150,2.3835,2.1060,2.1131,1.9639,2.1329,2.2167,2.0325,2.3299,2.1036,2.2016,2.3052,2.1408,2.3136,1.8949,3.4107
GPSM1,3.7674,3.5369,3.6071,3.6692,3.6610,3.5610,3.3158,3.5270,3.4420,3.5558,3.2093,2.7853,3.5368,2.5660,3.1012,4.1828
C19orf47,2.5473,2.3790,2.5321,2.6835,2.5342,2.5562,2.3413,2.4662,2.3968,2.4005,2.3934,2.2535,2.6593,2.3867,2.1910,2.2312
HIPK4,2.1537,2.0940,1.8529,1.9268,2.2371,2.5034,2.1692,2.1984,2.3151,2.2214,2.6393,2.6019,2.7359,3.4530,1.3429,0.5599
C9orf117,1.5906,1.2504,1.4503,1.5922,1.4469,1.5598,1.2630,1.5382,1.3682,1.1404,1.4827,1.8894,2.0930,1.3950,1.7082,0.8039
TOR2A,1.5143,1.4751,1.3091,1.4275,1.2947,1.3803,1.2273,1.3495,1.1729,1.2896,1.3079,1.3705,1.4576,1.3656,1.3932,1.7246
ST6GALNAC6,6.3369,6.1829,6.2392,6.4358,6.1737,6.2460,6.0010,6.3686,6.1438,6.1443,5.9306,6.0901,6.3475,6.8965,5.5656,5.3092
SHKBP1,2.2167,2.4943,2.5506,2.6380,2.3633,2.5101,2.1593,2.3728,2.2935,2.2718,2.0771,2.2149,2.6815,1.9838,1.5308,2.2710
RDH13,1.8396,1.8278,1.8408,1.7013,1.7122,1.7735,1.7743,1.7214,1.7122,1.8784,1.6565,1.5829,1.6985,1.3153,2.4948,1.8013
ZER1,5.6022,5.4985,5.5505,5.4373,5.4539,5.6470,5.4095,5.5376,5.6048,5.4997,5.3070,5.2076,5.5336,5.4194,5.0728,4.9123
ZDHHC12,1.4884,1.2680,1.2763,1.4419,1.4067,1.0888,1.1101,1.3165,1.3101,1.3012,0.6409,1.4504,1.6175,1.6106,1.4092,1.0056
PKN3,0.7704,0.7121,0.6169,0.7092,0.7424,0.8407,0.5957,0.5951,0.3276,0.5499,0.6481,0.6557,0.5413,0.7996,0.7131,1.0403
SPTBN4,3.6748,3.6779,3.4700,3.4287,3.7246,3.7567,3.2149,3.5501,3.5577,3.3667,3.5648,3.3017,3.4780,3.5199,3.4492,3.8733
BRSK1,6.3953,6.2145,6.2037,6.3678,6.2720,6.4184,6.0396,6.4000,6.1488,6.0431,6.2378,6.0171,6.0941,5.7613,6.0223,5.8512
COX6B2,0.0000,0.0000,0.0361,0.0291,0.1104,0.0000,0.0000,0.0000,0.0000,0.0770,0.0184,0.0000,0.0000,0.0000,0.0000,0.2729
TMEM190,0.0000,0.0000,0.1899,0.0000,0.1602,0.1027,0.0000,0.0000,0.0417,0.0000,0.0409,0.3454,0.3977,0.0919,0.6355,0.5932
NLRP4,0.0159,0.0000,0.0162,0.0000,0.1812,0.0000,0.0000,0.0000,0.0312,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0558
PPAPDC3,3.5519,3.2222,3.1404,3.3914,3.3215,3.4476,3.1909,3.2237,3.1635,3.1562,3.3348,2.8378,3.0002,2.8511,3.5943,3.6635
TAOK1,4.3014,4.4423,4.4524,3.9413,4.1289,4.4223,4.3671,4.3796,4.5588,4.2811,4.3464,4.2773,4.1078,3.7506,4.0335,4.3614
MED27,2.9349,2.7598,2.5966,2.9869,2.6361,2.9540,2.9337,2.7469,2.7369,2.8475,2.8008,2.6806,2.8260,2.8927,2.2018,2.7605
DEDD2,3.9108,3.7219,3.6982,3.8363,3.6932,3.6863,3.6879,3.6856,3.6540,3.6573,3.6391,3.1779,3.7160,3.6593,3.7277,3.9492
MPZL3,0.3998,0.6086,0.4094,0.2987,0.3952,0.3912,0.3594,0.3897,0.4082,0.4138,0.4246,0.6836,0.3551,0.7510,1.0397,1.7152
AMICA1,0.0927,0.1182,0.0822,0.0756,0.1745,0.0676,0.0708,0.0453,0.0464,0.0817,0.0574,0.1528,0.0867,0.0567,0.1454,0.2203
NEK8,0.2770,0.2683,0.4608,0.1978,0.3213,0.2165,0.2576,0.1631,0.2501,0.2699,0.2105,0.4448,0.3724,0.3088,0.5082,0.2389
TLCD1,1.0849,0.4948,1.1098,1.8095,0.5656,0.6026,0.5578,0.6865,0.9384,1.1949,0.2854,1.1560,1.8278,1.6284,2.2520,1.4606
PCSK7,1.2575,1.4949,1.5573,1.4623,1.3329,1.3441,1.1203,1.1731,1.1056,1.2670,1.2217,1.3375,1.1871,1.2865,1.2036,1.4758
SAFB,4.4217,4.5838,4.4741,4.3974,4.2966,4.5636,4.4314,4.4834,4.4851,4.4026,4.4452,4.3467,4.5710,4.6600,4.3646,5.1489
CD3G,0.0000,0.0169,0.0157,0.0292,0.0327,0.0458,0.0162,0.0168,0.0000,0.0170,0.0160,0.0158,0.0455,0.0366,0.0190,0.0274
S100A1,1.4212,1.2397,1.7200,2.0967,1.3446,1.6454,1.1327,1.1762,1.2774,1.3705,1.3147,2.0479,2.3847,2.5522,2.3071,1.0889
CXCR5,2.2152,2.0816,2.1193,2.2487,2.1266,2.3188,1.9604,2.1600,2.1247,2.0359,2.0837,1.8044,1.9981,2.0907,1.6351,2.9029
ZBTB7B,1.3798,1.3774,1.6728,1.8214,1.5324,1.2449,1.0129,1.2681,1.2462,1.1787,0.9935,2.1242,1.8336,1.7204,2.4045,3.1907
FLAD1,2.6623,2.3178,2.3277,2.7444,2.2589,2.4097,2.6298,2.3533,2.2459,2.4298,2.4641,2.4715,2.4643,2.8416,2.5510,2.2892
SHC1,2.5571,2.5651,2.2249,2.5828,2.4781,2.2948,2.5566,2.3908,2.1807,2.5092,2.1567,2.6303,2.5376,2.0743,2.8122,2.4790
VPS11,3.5573,3.3890,3.4784,3.5779,3.2940,3.5872,3.6114,3.4849,3.4166,3.4050,3.4432,3.3519,3.4700,3.4944,3.7546,3.6415
NLRX1,1.1543,1.1000,1.3560,1.3058,1.2269,1.2643,1.1123,1.1925,1.1074,1.1331,1.0817,1.4547,1.3977,1.6241,1.2008,1.3303
ADAR,5.1982,5.1924,5.2375,5.0737,4.9569,5.1173,5.1654,5.1203,5.2094,5.1508,5.0781,5.1321,5.1201,5.3561,5.3127,5.2504
IL6R,1.0488,1.0247,0.8206,1.1090,0.9301,1.0092,0.8174,0.7829,0.9194,0.8998,1.0773,0.8881,0.8436,0.5588,0.4427,0.9119
UBE2Q1,4.2831,4.2785,4.0883,4.2375,3.9995,4.2511,4.3788,4.3005,4.1878,4.3579,4.2372,4.3308,4.2889,4.3559,4.4778,4.3129
CHRNB2,4.5815,4.4492,4.2706,4.3770,4.5059,4.4502,4.4113,4.3900,4.3700,4.2780,4.3197,4.5239,4.3951,4.7794,5.3654,3.8762
CRTC2,2.3597,2.1440,2.2708,2.6514,2.3907,2.3286,2.3581,2.3204,2.3062,2.3164,2.2722,2.2681,2.4667,2.3687,2.3587,3.0754
ANO10,2.8840,2.7352,2.7349,2.8478,2.3941,2.6171,2.9303,2.5660,2.7264,2.7255,2.4796,2.7599,2.6978,2.5727,3.1008,2.4665
FDPS,3.6837,3.6990,3.7907,4.0001,3.5612,3.6858,3.8870,3.6965,3.6413,3.7316,3.4862,3.6657,3.8846,3.2907,4.1841,3.4841
RUSC1,4.5905,4.4499,4.3547,4.3804,4.4157,4.5354,4.3897,4.4451,4.3430,4.3151,4.4631,3.8849,4.0488,3.6207,4.5623,4.1965
PAQR6,4.6580,5.2673,5.8642,6.6273,5.1199,5.3211,4.5187,5.0489,5.3664,5.1449,4.6253,6.1629,6.7126,5.8934,6.0814,5.0943
PMF1,3.1892,3.0161,3.3681,3.5504,2.8450,3.3782,3.3815,3.3887,3.2065,3.3312,3.1010,3.1576,3.5291,3.2212,3.2579,3.5353
SLC25A44,4.0645,3.9049,3.8816,3.9375,3.7649,4.0338,4.0331,3.9710,3.9657,3.9802,3.9386,3.6919,3.8764,3.5655,3.8961,3.5946
LMNA,1.8137,2.1092,2.4310,2.2852,1.9788,1.9744,1.6485,1.7447,1.9046,1.8078,1.7125,2.5982,2.3661,2.2297,2.0796,2.4144
CCR5,0.1581,0.1027,0.1341,0.2314,0.1695,0.1596,0.1811,0.1155,0.0733,0.0976,0.0481,0.0028,0.2254,0.0359,0.1090,0.1433
NBEAL2,0.8375,0.7977,0.8722,0.7425,0.9364,0.7303,0.6216,0.6772,0.8020,0.8244,0.7860,0.7357,0.7028,0.3296,0.8965,0.9724
CCDC12,2.4835,2.5097,2.5597,2.7401,2.4720,2.5818,2.6475,2.6816,2.5948,2.4724,2.5811,2.7080,2.6000,2.5552,2.3657,2.8292
PTH1R,2.4414,2.1938,2.0516,2.6743,2.1658,2.2930,2.4105,2.2334,2.2791,2.4372,2.8320,1.6593,1.8269,1.8173,1.7302,1.6923
UBQLN4,3.4982,3.4793,3.5414,3.6242,3.3614,3.5279,3.5200,3.5395,3.5651,3.4932,3.5232,3.3431,3.4982,4.2724,3.3160,3.3992
MYL3,0.8183,0.8735,0.8687,1.5931,0.8859,0.9278,0.6431,1.0452,0.7706,0.9207,1.6757,1.1448,1.6377,0.5494,0.8850,0.9541
GPATCH4,2.9111,3.1006,3.0228,2.9565,2.7548,2.9447,3.1078,3.0680,3.1148,3.0970,3.0439,3.1336,3.0911,3.4149,3.1491,2.6783
STAG3L2,0.8514,0.6718,0.8571,0.8102,0.5855,0.6601,0.8285,0.7596,0.7571,0.7025,0.8738,0.7656,0.7642,0.3895,0.5064,0.9608
